treatment,run_id,problem,arg_type,arg_mut_rate,mem_searching,solution_found,solution_length,update_found,update_first_solution_found,program
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2117,for-loop-index,Numeric,0.001,0,True,9,449,424,"[LoadEnd-Num(9,3,6),LoadStep-Num(6,4,14),Countdown-Num(2,11,12),CopyMem-Num(9,5,12),TestNumLess-Num(0,5,2),If-Num(2,3,2),SubmitNum-Num(0,12,4),Add-Num(8,6,11),Add-Num(0,11,0)]"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2118,for-loop-index,Numeric,0.001,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2119,for-loop-index,Numeric,0.001,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2120,for-loop-index,Numeric,0.001,0,True,14,467,416,"[LoadStart-Num(4,11,9),LoadEnd-Num(9,8,2),LoadStep-Num(1,10,12),Dec-Num(9,10,1),TestNumGreaterTEqu-Num(1,8,6),While-Num(6,8,9),Add-Num(4,15,14),Sub-Num(1,12,15),TestNumLessTEqu-Num(14,9,13),IfNot-Num(13,0,1),Return(6,12,8),Close(6,5,15),Add-Num(14,12,4),SubmitNum-Num(14,8,11)]"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2121,for-loop-index,Numeric,0.001,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2122,for-loop-index,Numeric,0.001,0,True,10,268,193,"[Add-Num(0,8,8),Dec-Num(1,3,3),Set-8-Num(9,9,11),SubmitNum-Num(0,9,7),Countdown-Num(9,11,11),Add-Num(8,2,8),TestNumGreaterTEqu-Num(1,8,9),If-Num(9,3,4),Add-Num(12,8,13),SubmitNum-Num(13,9,15)]"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2123,for-loop-index,Numeric,0.001,0,True,16,355,312,"[LoadEnd-Num(14,6,5),Close(8,13,3),Countdown-Num(9,14,10),Sub-Num(3,10,2),Sub-Num(4,2,10),Add-Num(0,2,11),TestNumLess-Num(11,14,9),SubmitNum-Num(11,0,7),LoadStep-Num(3,5,10),Close(15,1,7),LoadStep-Num(12,2,15),IfNot-Num(13,4,3),Set-7-Num(13,0,0),Countdown-Num(12,4,14),Dec-Num(14,7,9),Set-16-Num(9,8,14)]"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2124,for-loop-index,Numeric,0.001,0,True,6,447,207,"[SubmitNum-Num(0,7,12),Close(10,7,5),Add-Num(0,2,0),TestNumLess-Num(0,1,13),Countdown-Num(13,7,4),SubmitNum-Num(0,13,12)]"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2125,for-loop-index,Numeric,0.001,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2126,for-loop-index,Numeric,0.001,0,True,11,464,309,"[Add-Num(8,0,1),LoadEnd-Num(2,14,3),Close(14,13,13),SubmitNum-Num(1,11,11),Sub-Num(2,0,12),LoadStep-Num(7,15,13),Add-Num(7,0,1),TestNumLess-Num(7,12,9),CopyMem-Num(1,0,8),IfNot-Num(9,12,14),Add-Num(8,5,12)]"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2127,for-loop-index,Numeric,0.001,0,True,14,429,406,"[SubmitNum-Num(0,2,7),Close(15,10,1),LoadEnd-Num(5,7,12),LoadStep-Num(8,12,6),Inc-Num(0,8,7),Dec-Num(5,6,13),Dec-Num(0,0,0),Add-Num(0,8,0),TestNumLess-Num(5,0,7),While-Num(7,14,8),Close(0,4,6),SubmitNum-Num(0,7,3),While-Num(7,14,8),Set-13-Num(10,7,2)]"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2128,for-loop-index,Numeric,0.001,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2129,for-loop-index,Numeric,0.001,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2130,for-loop-index,Numeric,0.001,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2131,for-loop-index,Numeric,0.001,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2132,for-loop-index,Numeric,0.001,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2133,for-loop-index,Numeric,0.001,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2134,for-loop-index,Numeric,0.001,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2135,for-loop-index,Numeric,0.001,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2136,for-loop-index,Numeric,0.001,0,True,19,488,457,"[Set-15-Num(12,1,9),Countdown-Num(2,15,8),Dec-Num(1,9,12),Close(6,1,2),Close(5,1,11),Dec-Num(1,9,12),Close(6,1,2),SubmitNum-Num(0,13,11),TestNumLessTEqu-Num(0,1,5),SwapMem-Num(0,3,8),IfNot-Num(5,9,11),Return(6,6,2),Close(3,7,15),Sub-Num(11,3,0),LoadStep-Num(4,13,6),Add-Num(0,8,3),Sub-Num(4,3,0),IfNot-Num(12,9,6),Countdown-Num(0,7,12)]"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2137,for-loop-index,Numeric,0.001,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2138,for-loop-index,Numeric,0.001,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2139,for-loop-index,Numeric,0.001,0,True,12,379,209,"[LoadStart-Num(4,13,9),Close(0,0,5),CopyMem-Num(4,7,6),SubmitNum-Num(4,7,0),LoadStep-Num(0,12,4),Add-Num(7,0,3),LoadEnd-Num(8,12,13),SwapMem-Num(10,3,4),TestNumLess-Num(10,8,15),Add-Num(5,10,4),IfNot-Num(15,8,14),Not-Num(0,12,15)]"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2140,for-loop-index,Numeric,0.001,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2141,for-loop-index,Numeric,0.001,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2142,for-loop-index,Numeric,0.001,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2143,for-loop-index,Numeric,0.001,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2144,for-loop-index,Numeric,0.001,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2145,for-loop-index,Numeric,0.001,0,True,9,456,202,"[LoadEnd-Num(6,0,10),LoadStep-Num(15,4,5),Set-7-Num(13,4,13),While-Num(13,4,12),IfNot-Num(8,5,12),Sub-Num(0,14,1),Add-Num(1,15,0),SubmitNum-Num(1,0,10),TestNumGreaterTEqu-Num(0,6,8)]"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2146,for-loop-index,Numeric,0.001,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2147,for-loop-index,Numeric,0.001,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2148,for-loop-index,Numeric,0.001,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2149,for-loop-index,Numeric,0.001,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_001,2150,for-loop-index,Numeric,0.001,0,True,12,484,291,"[SwapMem-Num(1,2,0),Add-Num(3,0,9),SubmitNum-Num(0,14,2),SwapMem-Num(8,1,6),Add-Num(8,9,10),Close(3,7,7),Sub-Num(10,2,9),TestNumGreater-Num(4,9,9),While-Num(9,2,0),SubmitNum-Num(10,7,15),TestNumGreater-Num(13,9,9),Add-Num(8,10,10)]"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2451,for-loop-index,Numeric,0.0025,0,True,11,284,217,"[Add-Num(4,0,1),Close(7,1,12),SubmitNum-Num(1,3,8),LoadEnd-Num(10,10,2),SwapMem-Num(8,1,8),Add-Num(2,8,8),TestNumGreaterTEqu-Num(8,10,1),IfNot-Num(1,13,9),SwapMem-Num(8,1,0),IfNot-Num(2,2,12),Set-7-Num(0,11,1)]"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2452,for-loop-index,Numeric,0.0025,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2453,for-loop-index,Numeric,0.0025,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2454,for-loop-index,Numeric,0.0025,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2455,for-loop-index,Numeric,0.0025,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2456,for-loop-index,Numeric,0.0025,0,True,8,298,147,"[CopyMem-Num(0,9,14),Close(3,15,8),Add-Num(3,9,9),TestNumGreaterTEqu-Num(9,1,10),IfNot-Num(10,6,2),SubmitNum-Num(9,14,3),Countdown-Num(2,8,9),LoadStep-Num(3,5,14)]"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2457,for-loop-index,Numeric,0.0025,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2458,for-loop-index,Numeric,0.0025,0,True,5,366,202,"[Set-13-Num(7,10,9),Countdown-Num(7,1,10),SubmitNum-Num(0,3,2),Add-Num(0,2,0),TestNumLess-Num(0,1,7)]"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2459,for-loop-index,Numeric,0.0025,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2460,for-loop-index,Numeric,0.0025,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2461,for-loop-index,Numeric,0.0025,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2462,for-loop-index,Numeric,0.0025,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2463,for-loop-index,Numeric,0.0025,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2464,for-loop-index,Numeric,0.0025,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2465,for-loop-index,Numeric,0.0025,0,True,24,396,364,"[LoadStart-Num(2,10,8),Set-6-Num(1,15,2),SubmitNum-Num(0,7,9),LoadEnd-Num(9,9,5),Sub-Num(2,1,12),Set-13-Num(0,5,6),LoadStep-Num(7,14,1),Set-2-Num(10,12,10),LoadStep-Num(14,8,5),Countdown-Num(7,12,10),Countdown-Num(0,11,0),TestNumGreaterTEqu-Num(2,12,0),Sub-Num(9,14,12),LoadEnd-Num(6,15,2),Close(15,15,15),Dec-Num(6,8,9),Close(15,14,9),LoadStep-Num(12,12,7),Sub-Num(7,12,12),LoadStart-Num(5,11,2),While-Num(10,9,12),Sub-Num(5,12,5),SubmitNum-Num(5,10,10),TestNumLess-Num(5,6,10)]"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2466,for-loop-index,Numeric,0.0025,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2467,for-loop-index,Numeric,0.0025,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2468,for-loop-index,Numeric,0.0025,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2469,for-loop-index,Numeric,0.0025,0,True,9,316,213,"[LoadEnd-Num(5,6,7),Dec-Num(12,14,4),Dec-Num(5,14,11),Countdown-Num(12,0,7),SubmitNum-Num(0,11,8),Add-Num(2,0,4),TestNumLess-Num(5,4,9),Add-Num(2,0,0),While-Num(9,11,6)]"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2470,for-loop-index,Numeric,0.0025,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2471,for-loop-index,Numeric,0.0025,0,True,5,492,194,"[While-Num(2,13,15),TestNumGreaterTEqu-Num(0,1,14),IfNot-Num(14,0,6),SubmitNum-Num(0,11,9),Add-Num(2,0,0)]"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2472,for-loop-index,Numeric,0.0025,0,True,10,262,187,"[Countdown-Num(2,12,14),Dec-Num(1,10,4),LoadStart-Num(12,4,8),Close(0,10,9),Set-11-Num(15,1,5),Countdown-Num(15,9,0),Add-Num(10,12,10),SubmitNum-Num(10,13,14),TestNumLess-Num(10,1,15),LoadStep-Num(12,1,14)]"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2473,for-loop-index,Numeric,0.0025,0,True,8,246,155,"[SubmitNum-Num(0,2,1),LoadStep-Num(13,4,3),While-Num(13,11,4),Add-Num(0,13,7),TestNumGreater-Num(1,7,8),If-Num(8,4,1),Add-Num(13,2,13),SubmitNum-Num(7,10,3)]"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2474,for-loop-index,Numeric,0.0025,0,True,7,449,87,"[While-Num(2,3,11),Sub-Num(5,0,5),Sub-Num(12,5,8),TestNumGreaterTEqu-Num(8,1,12),IfNot-Num(12,15,13),LoadStep-Num(0,10,15),SubmitNum-Num(8,8,7)]"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2475,for-loop-index,Numeric,0.0025,0,True,7,416,149,"[Inc-Num(7,1,4),While-Num(7,13,1),SubmitNum-Num(0,8,1),Sub-Num(8,0,15),Sub-Num(1,7,4),Sub-Num(2,15,0),TestNumLessTEqu-Num(0,4,7)]"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2476,for-loop-index,Numeric,0.0025,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2477,for-loop-index,Numeric,0.0025,0,True,8,429,376,"[LoadEnd-Num(7,3,12),Add-Num(8,0,6),TestNumLess-Num(6,7,14),Countdown-Num(14,13,6),SubmitNum-Num(6,13,1),CopyMem-Num(6,0,7),Add-Num(2,0,6),TestNumLess-Num(6,7,14)]"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2478,for-loop-index,Numeric,0.0025,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2479,for-loop-index,Numeric,0.0025,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2480,for-loop-index,Numeric,0.0025,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2481,for-loop-index,Numeric,0.0025,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2482,for-loop-index,Numeric,0.0025,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2483,for-loop-index,Numeric,0.0025,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM__MUT_0025,2484,for-loop-index,Numeric,0.0025,0,False,NONE,NONE,NONE,"NONE"
